Customer ID,Gender,Age,Dependents,Population,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Churn
0516-QREYC,Female,78,No,262,24,Yes,18.39,No,None,0,No,No,No,No,No,Two Year,Yes,Credit Card,20.3,459.95,No
3865-QBWSJ,Male,76,Yes,699,38,Yes,45.13,Yes,Fiber Optic,27,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,80.45,3162.65,No
5857-TYBCJ,Male,72,No,18529,44,Yes,14.65,Yes,Fiber Optic,30,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,89.2,4040.2,No
4176-RELJR,Male,73,No,171,67,Yes,14.69,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,25.1,1672.15,No
7924-GJZFI,Female,75,No,6202,25,Yes,38.59,Yes,Fiber Optic,24,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,69.3,1813.1,No
5897-ZYEKH,Female,74,No,15286,67,Yes,11.91,Yes,Fiber Optic,10,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,105.6,7112.15,No
5456-ITGIC,Male,76,No,11191,72,No,0,Yes,DSL,9,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,64.45,4641.1,No
8070-AAWZP,Male,68,No,1219,24,No,0,Yes,Cable,28,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,34.25,828.2,No
6860-YRJZP,Male,66,No,37031,9,Yes,39.77,Yes,Fiber Optic,25,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.05,678.45,No
9391-DXGGG,Female,70,No,9063,44,Yes,35.39,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,One Year,No,Credit Card,89.15,3990.75,No
9844-FELAJ,Female,65,Yes,31422,70,Yes,9.4,Yes,Fiber Optic,17,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,107.9,7475.85,No
8395-ETZKQ,Male,73,Yes,20993,68,Yes,35.14,No,None,0,No,No,No,No,No,One Year,No,Bank Withdrawal,19.5,1193.55,No
8336-TAVKX,Female,68,No,1279,72,Yes,15.82,Yes,DSL,13,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,78.45,5682.25,No
0581-BXBUB,Female,76,No,9752,4,Yes,35.67,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,72.75,317.75,No
5150-ITWWB,Male,65,No,1931,3,Yes,37.78,Yes,Fiber Optic,28,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,94.85,335.75,No
9281-OFDMF,Male,76,No,301,39,Yes,20.06,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,90.7,3413.25,No
7636-OWBPG,Male,79,No,31586,12,No,0,Yes,DSL,4,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,29.35,381.2,No
0549-CYCQN,Male,69,No,84,51,Yes,24.92,Yes,Fiber Optic,11,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,79.6,3974.7,No
0928-JMXNP,Male,78,No,3756,4,No,0,Yes,DSL,5,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,29.9,118.25,No
3629-ZNKXA,Male,77,No,332,17,Yes,17.26,Yes,Fiber Optic,25,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,101.8,1752.45,No
4827-LTQRJ,Female,70,Yes,528,66,Yes,44.38,Yes,Fiber Optic,28,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card,110.6,7210.85,No
0136-IFMYD,Male,71,No,54492,69,Yes,18.41,Yes,Fiber Optic,17,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.95,7634.25,No
5144-TVGLP,Male,68,No,44586,38,Yes,46.96,Yes,Fiber Optic,13,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,94.75,3653,No
9659-ZTWSM,Male,71,No,9732,66,Yes,7.86,Yes,Fiber Optic,26,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,107.35,7051.95,No
2195-VVRJF,Male,74,No,47143,18,Yes,5.73,Yes,DSL,13,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,59.1,1011.05,No
1125-SNVCK,Female,78,No,9805,49,Yes,35.65,Yes,DSL,3,No,No,No,No,Yes,Two Year,No,Credit Card,43.8,2106.05,No
2545-EBUPK,Female,70,No,39334,2,Yes,21.9,Yes,Fiber Optic,22,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.05,186.05,No
2172-EJXVF,Female,65,No,47107,71,Yes,25.61,Yes,Fiber Optic,23,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,105.9,7521.95,No
8659-HDIYE,Female,68,No,2527,64,Yes,27.7,Yes,DSL,21,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,74.65,4869.35,No
4680-KUTAJ,Female,73,No,11355,11,Yes,2.81,Yes,DSL,3,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,55.6,580.8,No
2883-ILGWO,Male,68,No,29825,57,Yes,32.12,Yes,Fiber Optic,15,No,Yes,No,Yes,No,Two Year,Yes,Bank Withdrawal,104.9,5913.95,No
1167-OYZJF,Female,65,No,11509,67,Yes,49.94,No,None,0,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.05,1263.05,No
4806-DXQCE,Female,77,No,19975,70,Yes,35.39,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.65,7714.65,No
5996-NRVXR,Male,68,No,21343,40,Yes,15.15,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,98.15,4116.8,No
0100-DUVFC,Male,66,No,53323,70,Yes,39.49,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.8,7308.95,No
5397-TUPSH,Male,76,No,55486,65,Yes,28.68,Yes,Fiber Optic,20,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,70.95,4555.2,No
6773-LQTVT,Female,67,Yes,31352,29,No,0,Yes,DSL,20,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,35.65,1025.15,No
9402-ORRAH,Female,80,No,20200,15,Yes,39.57,Yes,Fiber Optic,16,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,91.5,1400.3,No
4840-ORQXB,Female,67,No,10558,56,Yes,27.64,Yes,Fiber Optic,7,No,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,104.75,5841.35,No
3982-DQLUS,Male,78,Yes,18752,65,Yes,9.68,Yes,Fiber Optic,23,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,85.75,5688.45,No
3756-VNWDH,Male,66,No,16812,65,Yes,32.08,Yes,Fiber Optic,8,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,100.75,6674.65,No
2921-XWDJH,Female,76,No,21990,38,Yes,3.42,Yes,Fiber Optic,15,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,83.45,3147.15,No
9799-CAYJJ,Female,79,No,23637,2,Yes,32.62,Yes,Fiber Optic,2,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,69.3,153.8,No
6814-ZPWFQ,Male,67,No,40077,51,Yes,3.11,No,None,0,No,No,No,No,No,One Year,No,Bank Withdrawal,25,1260.7,No
5019-GQVCR,Male,74,No,18735,43,Yes,8.81,Yes,Fiber Optic,7,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.85,3645.6,No
2880-FPNAE,Male,69,No,51348,2,Yes,7.29,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,74.2,140.1,No
1568-BEKZM,Male,65,No,76890,70,Yes,12.07,Yes,DSL,17,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.05,6333.4,No
2045-BMBTJ,Female,80,No,45645,33,No,0,Yes,DSL,16,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,59.45,1884.65,No
6741-EGCBI,Male,69,No,53686,30,Yes,4.04,Yes,Fiber Optic,14,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,90.5,2595.85,No
1730-ZMAME,Female,74,No,54254,32,Yes,48.62,Yes,Fiber Optic,12,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,79.5,2665,No
5913-INRQV,Male,71,No,48827,34,Yes,26.49,Yes,Fiber Optic,18,Yes,No,No,Yes,Yes,One Year,No,Credit Card,90.15,3128.8,No
6185-TASNN,Male,71,No,12884,1,Yes,11.51,Yes,DSL,21,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,46.3,46.3,No
1925-LFCZZ,Male,71,No,905,55,No,0,Yes,DSL,23,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,50.05,2743.45,No
8707-RMEZH,Female,67,No,91,69,Yes,34.55,Yes,Fiber Optic,19,Yes,Yes,No,No,Yes,One Year,No,Credit Card,87.3,6055.55,No
9373-WSLOY,Male,80,No,35582,33,No,0,Yes,DSL,4,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,50,1750.85,No
9819-FBNSV,Male,75,No,40995,37,Yes,23.54,Yes,Fiber Optic,7,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,72.25,2575.45,No
9544-PYPSJ,Female,67,Yes,55277,62,Yes,45.76,Yes,Fiber Optic,12,No,Yes,Yes,No,No,Two Year,Yes,Credit Card,96.1,6019.35,No
3878-AVSOQ,Female,68,No,42617,1,Yes,17.6,Yes,Fiber Optic,2,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,71.25,71.25,No
3258-SYSWS,Male,75,No,42277,72,Yes,24.67,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,113.8,7845.8,No
0512-FLFDW,Female,74,No,234,60,Yes,27.68,Yes,Fiber Optic,26,No,No,Yes,No,Yes,One Year,Yes,Credit Card,100.5,6029,No
2107-FBPTK,Female,80,No,33104,30,Yes,41.93,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.1,3121.1,No
1016-DJTSV,Male,66,No,53510,8,Yes,41.85,Yes,Fiber Optic,5,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,69.7,572.85,No
5699-BNCAS,Male,79,No,14575,71,Yes,4.75,No,None,0,No,No,No,No,No,Two Year,Yes,Credit Card,24.65,1766.75,No
2900-PHPLN,Female,73,No,62036,70,Yes,15.9,No,None,0,No,No,No,No,No,Two Year,Yes,Credit Card,19.55,1462.05,No
4039-PIMHX,Male,74,No,47140,49,Yes,1.67,Yes,DSL,15,No,Yes,No,No,Yes,Two Year,No,Credit Card,49.8,2398.4,No
7826-VVKWT,Female,69,Yes,66838,24,Yes,20.78,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,96.55,2263.45,No
5288-AHOUP,Male,71,No,29340,11,Yes,41.58,Yes,Fiber Optic,3,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,78.5,874.2,No
7134-HBPBS,Female,65,No,18980,72,Yes,26.87,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.1,7774.05,No
4415-WNGVR,Female,73,No,678,12,Yes,37.15,Yes,DSL,13,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,79.2,943.85,No
1309-XGFSN,Male,72,Yes,4280,52,Yes,7.04,Yes,DSL,22,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,80.85,4079.55,No
0650-BWOZN,Female,71,No,2433,18,Yes,7.51,Yes,Fiber Optic,24,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,73.55,1359.45,No
4304-XUMGI,Male,74,Yes,46214,50,Yes,32.9,Yes,DSL,18,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,75.15,3822.45,No
9481-IEBZY,Male,69,No,7344,72,Yes,30.3,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,112.9,8061.5,No
1080-BWSYE,Male,76,No,6301,64,Yes,29.43,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,25.65,1740.8,No
3786-WOVKF,Female,69,No,36301,72,Yes,7.85,Yes,Fiber Optic,20,Yes,Yes,No,No,No,One Year,Yes,Bank Withdrawal,106.85,7677.4,No
5816-SCGFC,Female,73,No,21157,7,Yes,11.01,Yes,Cable,18,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,51.3,419.35,No
9278-VZKCD,Female,67,No,22443,52,Yes,4.11,Yes,Fiber Optic,17,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109.1,5647.95,No
8261-GWDBQ,Female,70,No,16998,60,Yes,4.06,Yes,Fiber Optic,11,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.05,6925.9,No
6173-GOLSU,Male,79,No,6503,67,Yes,7.2,Yes,Fiber Optic,23,No,No,No,No,Yes,Two Year,Yes,Credit Card,94.65,6079,No
8720-RQSBJ,Male,69,No,2872,1,Yes,28.67,Yes,DSL,4,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,44,44,No
7225-CBZPL,Male,79,No,9318,17,Yes,46.44,Yes,Fiber Optic,13,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,94.8,1563.9,No
3692-JHONH,Female,70,No,1809,52,Yes,27.74,Yes,Fiber Optic,18,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,106.5,5621.85,No
1200-TUZHR,Female,70,No,266,8,Yes,44.63,Yes,Fiber Optic,29,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,85.2,695.75,No
7130-CTCUS,Male,79,No,3546,16,Yes,35.53,Yes,DSL,23,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,54.55,825.1,No
0420-HLGXF,Female,72,No,36718,39,Yes,10.03,Yes,Fiber Optic,13,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,99.75,4036,No
3657-COGMW,Female,76,No,31982,52,Yes,11.01,Yes,Fiber Optic,18,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,108.1,5839.3,No
4334-HOWRP,Male,70,No,6526,72,No,0,Yes,DSL,7,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,64.95,4546,No
4098-NAUKP,Male,70,Yes,7435,68,Yes,20.31,Yes,Fiber Optic,13,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,84.65,5683.6,No
3308-JSGML,Male,77,No,1255,59,No,0,Yes,Cable,6,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,64.05,3886.85,No
6199-IWKGC,Female,71,No,340,46,Yes,21.46,Yes,Fiber Optic,15,No,No,No,Yes,Yes,One Year,No,Bank Withdrawal,100.25,4753.85,No
2675-DHUTR,Male,80,No,1826,58,Yes,31.11,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,98.9,5780.7,No
7446-YPODE,Male,75,No,826,11,Yes,48.33,Yes,DSL,17,Yes,Yes,No,No,No,Two Year,No,Bank Withdrawal,60.25,662.95,No
9522-BNTHX,Female,72,No,1022,34,No,0,Yes,DSL,28,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,56.25,1765.95,No
0531-ZZJWQ,Male,68,No,42239,55,Yes,42.9,Yes,Fiber Optic,27,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74,4052.4,No
2688-BHGOG,Male,73,No,318,9,Yes,24.85,Yes,Fiber Optic,15,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,79.55,718.55,No
0916-QOFDP,Female,79,Yes,117,14,Yes,14.39,Yes,Fiber Optic,30,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,95.8,1346.3,No
8910-LEDAG,Male,72,No,1314,34,Yes,12.98,Yes,Fiber Optic,8,No,No,No,No,Yes,Two Year,No,Credit Card,71.55,2427.35,No
3452-GWUIN,Female,78,No,265,19,Yes,19.57,Yes,Fiber Optic,27,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,94.95,1760.25,No
7278-CKDNC,Male,76,No,13858,24,Yes,46.13,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,80.5,2088.45,No
8450-UYIBU,Female,77,No,31180,35,No,0,Yes,Cable,26,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,39.85,1434.6,No
3836-FZSDJ,Male,69,No,45087,71,Yes,22.19,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.85,1901,No
0187-QSXOE,Male,71,No,21010,7,Yes,41.97,Yes,Fiber Optic,11,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,89,605.45,No
7733-UDMTP,Female,65,No,39148,57,No,0,Yes,DSL,26,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,55,3094.05,No
6904-JLBGY,Female,78,No,58548,72,Yes,14.94,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,117.35,8436.25,No
6917-YACBP,Female,80,No,48690,59,Yes,25.57,Yes,Fiber Optic,5,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,89.75,5496.9,No
4223-WOZCM,Male,71,No,13121,2,Yes,37.97,Yes,DSL,9,No,No,Yes,No,Yes,Two Year,No,Mailed Check,49.95,107.1,No
5917-RYRMG,Male,79,No,254,32,Yes,25.89,No,None,0,No,No,No,No,No,One Year,No,Credit Card,19.8,587.7,No
8224-DWCKX,Male,78,No,40346,12,Yes,43.4,Yes,Fiber Optic,24,No,No,No,No,Yes,Two Year,Yes,Credit Card,73.3,828.05,No
1768-HNVGJ,Female,80,No,27822,45,Yes,18.46,Yes,Cable,3,Yes,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,70.05,3062.45,No
4395-PZMSN,Male,67,No,291,5,Yes,18.38,Yes,Fiber Optic,15,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,85.55,408.5,No
5446-DKWYW,Female,74,Yes,23036,61,Yes,39.31,Yes,DSL,10,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,65.2,3965.05,No
8107-KNCIM,Male,73,No,3337,14,Yes,45.46,Yes,Fiber Optic,4,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.1,1013.35,No
5451-YHYPW,Female,75,No,2240,72,Yes,44.89,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,115.75,8443.7,No
7629-WFGLW,Female,80,No,16198,56,Yes,11.55,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,95.65,5471.75,No
8818-DOPVL,Female,65,No,23141,46,Yes,41.17,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.45,4863.85,No
7044-YAACC,Male,70,No,26894,4,Yes,6.03,Yes,Fiber Optic,8,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.2,280.35,No
8189-XRIKE,Female,80,No,42491,32,Yes,31.57,Yes,Fiber Optic,4,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,90.95,2897.95,No
3740-RLMVT,Male,79,No,9423,67,Yes,42.07,Yes,Cable,12,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,60.95,4119.4,No
2186-QZEYA,Female,68,No,19815,29,Yes,8.88,Yes,DSL,22,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,58.55,1718.95,No
5599-HVLTW,Female,73,No,21097,14,Yes,7.34,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,80.35,1058.1,No
9208-OLGAQ,Female,70,No,10147,18,Yes,25.7,Yes,Fiber Optic,23,No,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,84.95,1443.65,No
3244-CQPHU,Female,77,No,8157,72,Yes,14.12,Yes,Fiber Optic,23,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.1,7746.7,No
2674-MLXMN,Female,73,No,28450,71,Yes,34.36,Yes,Fiber Optic,13,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,99.65,6951.15,No
9708-HPXWZ,Male,74,No,25399,5,No,0,Yes,DSL,4,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,45.4,214.75,No
5792-JALQC,Female,78,No,40239,52,Yes,34,Yes,DSL,3,Yes,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,59.85,3103.25,No
2675-OTVVJ,Male,76,No,16429,31,Yes,46.06,Yes,Fiber Optic,18,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,89.45,2807.65,No
0537-QYZZN,Male,66,Yes,31930,24,Yes,4.06,Yes,Fiber Optic,28,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,79.85,1857.75,No
3340-QBBFM,Male,65,No,35419,36,Yes,47.16,Yes,DSL,28,No,No,Yes,Yes,Yes,One Year,No,Credit Card,54.1,1992.85,No
2277-VWCNI,Female,65,No,1007,4,Yes,31.13,Yes,DSL,15,No,No,No,No,Yes,Two Year,No,Mailed Check,48.75,179.85,No
7576-JMYWV,Female,76,Yes,5671,46,Yes,20.42,Yes,Fiber Optic,16,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.2,4972.1,No
5227-JSCFE,Male,74,No,14574,71,No,0,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,46.35,3353.4,No
1608-GMEWB,Male,76,No,23789,45,Yes,15.65,Yes,Fiber Optic,18,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,93.9,4200.25,No
2665-NPTGL,Female,79,No,88,26,Yes,18.66,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,98.1,2510.7,No
0442-ZXKVS,Female,79,No,5513,54,Yes,43.71,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,115.6,6431.05,No
0575-CUQOV,Male,76,No,7177,60,Yes,17.05,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,97.95,5867,No
5329-KRDTM,Male,73,No,683,72,Yes,33.68,Yes,DSL,10,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,77.35,5396.25,No
0707-HOVVN,Female,79,No,1278,70,Yes,47.27,Yes,Cable,3,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,75.5,5212.65,No
9518-XXBXE,Male,80,No,15536,10,Yes,25.13,Yes,Fiber Optic,30,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,75.3,720.45,No
0423-UDIJQ,Male,74,No,1158,9,Yes,7.11,Yes,DSL,12,No,No,No,Yes,Yes,Two Year,No,Mailed Check,49.2,447.9,No
9029-FEGVJ,Female,68,No,48690,32,Yes,2.17,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Two Year,No,Mailed Check,79.3,2570,No
8999-XXGNS,Female,70,No,17979,72,Yes,18.15,Yes,Fiber Optic,16,No,Yes,Yes,No,No,One Year,Yes,Credit Card,105.75,7629.85,No
0471-ARVMX,Female,70,No,9902,62,Yes,22.74,Yes,Fiber Optic,18,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.85,6312.9,No
7524-VRLPL,Male,71,No,586,69,Yes,13.36,Yes,Cable,10,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,74.1,5031,No
4884-TVUQF,Female,80,No,1880,57,Yes,36.89,Yes,Fiber Optic,17,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,101.3,5779.6,No
8065-BVEPF,Male,80,No,335,65,Yes,18.23,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,99.1,6496.15,No
6350-XFYGW,Male,80,No,2965,4,Yes,19,Yes,Fiber Optic,17,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,94.75,422.4,No
8755-IWJHN,Male,73,No,82,69,Yes,49.91,Yes,Fiber Optic,13,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,95.35,6382,No
4480-QQRHC,Female,72,No,1201,8,Yes,2.18,Yes,Fiber Optic,13,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,74.05,600.15,No
0929-PECLO,Female,74,No,1215,63,Yes,41.8,Yes,Fiber Optic,16,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,89.6,5538.8,No
9470-YFUYI,Male,69,No,1851,71,Yes,11.35,Yes,DSL,24,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,71,5012.1,No
7402-EYFXX,Male,65,No,660,26,Yes,25.04,Yes,Fiber Optic,9,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,93.6,2404.1,No
1986-PHGZF,Male,73,No,1140,18,Yes,47.34,Yes,DSL,7,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,58.4,964.9,No
8024-XNAFQ,Female,66,No,2010,72,Yes,31.31,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.4,7748.75,No
2988-GBIVW,Female,68,No,1793,70,Yes,38.5,Yes,Fiber Optic,25,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,90.85,6470.1,No
5956-YHHRX,Male,75,No,1173,21,Yes,24.91,Yes,Fiber Optic,17,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,104.35,2271.85,No
6008-NAIXK,Male,72,No,4354,54,No,0,Yes,DSL,26,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,55.45,2966.95,No
4007-NHVHI,Female,69,No,14010,56,Yes,46.67,Yes,Fiber Optic,18,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.85,5219.65,No
8979-CAMGB,Male,67,No,63157,64,Yes,10.07,Yes,Fiber Optic,26,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,102.1,6688.1,No
7813-ZGGAW,Male,68,No,1526,31,Yes,15.35,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.6,2877.95,No
6583-KQJLK,Female,66,No,25,15,Yes,37.84,Yes,Fiber Optic,19,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,94.65,1285.05,No
6139-ZZRBQ,Male,79,No,20675,64,Yes,4.99,No,None,0,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.05,1198.05,No
7594-LZNWR,Male,67,No,38818,34,Yes,13.56,Yes,Fiber Optic,30,No,No,No,No,Yes,Two Year,No,Credit Card,69.15,2275.1,No
3996-ZNWYK,Male,77,Yes,9063,71,Yes,32.12,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.8,1388.45,No
8760-ZRHKE,Female,80,Yes,1279,71,Yes,48.59,Yes,DSL,15,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,69.2,4982.5,No
5216-WASFJ,Female,68,No,262,31,Yes,5.3,Yes,Fiber Optic,3,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.85,2633.4,No
4948-WBBKL,Female,80,No,19,36,Yes,41.57,Yes,Fiber Optic,10,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.9,2659.45,No
